timestamp,city,aqi,weather_icon,wind_speed,humidity
2026-01-09T00:05:20.058315+07:00,Hà Nội,221,/dl/assets/svg/weather/ic-weather-03n.svg,8.2 km/h,63%
2026-01-09T01:01:57.889093+07:00,Hà Nội,213,/dl/assets/svg/weather/ic-weather-03n.svg,8.2 km/h,63%
2026-01-09T02:02:54.639063+07:00,Hà Nội,219,/dl/assets/svg/weather/ic-weather-04n.svg,7.5 km/h,66%
2026-01-09T03:02:13.295743+07:00,Hà Nội,226,/dl/assets/svg/weather/ic-weather-04n.svg,7.2 km/h,65%
2026-01-09T04:01:31.690123+07:00,Hà Nội,218,/dl/assets/svg/weather/ic-weather-04n.svg,6.7 km/h,67%
2026-01-09T05:01:53.800297+07:00,Hà Nội,197,/dl/assets/svg/weather/ic-weather-04n.svg,5.4 km/h,69%
2026-01-09T06:01:37.761135+07:00,Hà Nội,191,/dl/assets/svg/weather/ic-weather-03n.svg,5 km/h,70%
2026-01-09T07:05:32.296067+07:00,Hà Nội,183,/dl/assets/svg/weather/ic-weather-03d.svg,3.3 km/h,70%
2026-01-09T08:29:42.428118+07:00,Hà Nội,189,/dl/assets/svg/weather/ic-weather-02d.svg,4 km/h,63%
2026-01-09T09:36:56.276638+07:00,Hà Nội,193,/dl/assets/svg/weather/ic-weather-02d.svg,5.2 km/h,68%
2026-01-09T10:29:34.400757+07:00,Hà Nội,209,/dl/assets/svg/weather/ic-weather-02d.svg,5.9 km/h,63%
2026-01-09T11:15:05.023767+07:00,Hà Nội,221,/dl/assets/svg/weather/ic-weather-02d.svg,6.7 km/h,52%
2026-01-09T12:04:40.234562+07:00,Hà Nội,218,/dl/assets/svg/weather/ic-weather-02d.svg,6.5 km/h,46%
2026-01-09T13:02:16.134696+07:00,Hà Nội,207,/dl/assets/svg/weather/ic-weather-02d.svg,7.7 km/h,40%
2026-01-09T14:04:35.232258+07:00,Hà Nội,193,/dl/assets/svg/weather/ic-weather-01d.svg,7.8 km/h,41%
2026-01-09T15:02:20.238445+07:00,Hà Nội,183,/dl/assets/svg/weather/ic-weather-01d.svg,7.8 km/h,41%
2026-01-09T15:28:15.675001+07:00,Hà Nội,175,/dl/assets/svg/weather/ic-weather-01d.svg,7.6 km/h,39%
2026-01-09T15:56:45.503647+07:00,Hà Nội,175,/dl/assets/svg/weather/ic-weather-01d.svg,7.6 km/h,39%
2026-01-09T15:57:48.105220+07:00,Hà Nội,175,/dl/assets/svg/weather/ic-weather-01d.svg,7.6 km/h,39%
2026-01-09T16:03:03.371883+07:00,Hà Nội,175,/dl/assets/svg/weather/ic-weather-01d.svg,7.3 km/h,37%
2026-01-09T16:16:59.326578+07:00,Hà Nội,174,/dl/assets/svg/weather/ic-weather-01d.svg,7.3 km/h,37%
